image_path,alarme,weapon_detection_best_status,weapon_detection_best_detections,weapon_detection_best2_status,weapon_detection_best2_detections,weapon_detection_model_status,weapon_detection_model_detections,weapon_detection_EffientNet_status,weapon_detection_EffientNet_detections,emotion_recognition_deepface_status,emotion_recognition_deepface_emotions,emotion_recognition_fer_status,emotion_recognition_fer_emotions,environment_detection_violenceEnvironment_detection_status,environment_detection_violenceEnvironment_detection_detections
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000500565.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 96.79231681915321}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000503755.jpg,0,success,[],success,[],success,"[{'label': 'Grenade', 'confidence': 0.5713464021682739}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'surprise', 'confidence': 98.81836771965027}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000506933.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 85.30300768035696}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000507473.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 77.91543006896973}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000530061.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 98.85441660881042}",success,"{'emotion': 'happy', 'confidence': 0.38}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000530820.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.84168409357572}",success,"{'emotion': 'sad', 'confidence': 0.65}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000532058.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.92690682411194}",success,"{'emotion': 'neutral', 'confidence': 0.92}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000532690.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.6596675515174866}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 57.23241481394591}",success,"{'emotion': 'neutral', 'confidence': 0.79}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000537270.jpg,0,success,"[{'label': 'guns', 'confidence': 0.6507009863853455}]",success,"[{'label': 'gun', 'confidence': 0.5614993572235107}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 92.14655756950378}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000537991.jpg,0,success,"[{'label': 'guns', 'confidence': 0.7085172533988953}, {'label': 'guns', 'confidence': 0.6501052379608154}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 88.96015286445618}",success,"{'emotion': 'happy', 'confidence': 0.92}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000541773.jpg,0,success,"[{'label': 'knife', 'confidence': 0.7307354211807251}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 99.94173049926758}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000544519.jpg,0,success,"[{'label': 'knife', 'confidence': 0.7140212655067444}]",success,[],success,"[{'label': 'Knife', 'confidence': 0.6655789017677307}]",success,"[{'label': 'weapon', 'confidence': 0.6969465613365173, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'sad', 'confidence': 99.99955892562866}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000545594.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5003755688667297}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 43.94460582402979}",success,"{'emotion': 'fear', 'confidence': 0.33}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000545826.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 100.0}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000546475.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.8723880648612976}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 50.91235030742284}",success,"{'emotion': 'happy', 'confidence': 0.96}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000546717.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 62.2327446937561}",success,"{'emotion': 'happy', 'confidence': 0.69}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000546976.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 84.6168041229248}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000547336.jpg,0,success,"[{'label': 'guns', 'confidence': 0.5981045961380005}, {'label': 'guns', 'confidence': 0.5315251350402832}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 60.060542821884155}",success,"{'emotion': 'happy', 'confidence': 0.96}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000547854.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 48.71697716218097}",success,"{'emotion': 'neutral', 'confidence': 0.93}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000548339.jpg,0,success,[],success,[],success,"[{'label': 'Grenade', 'confidence': 0.8282343745231628}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 61.237738206251755}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000551439.jpg,0,success,[],success,[],success,"[{'label': 'Pistol', 'confidence': 0.781356692314148}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 94.94123458862305}",success,"{'emotion': 'happy', 'confidence': 0.97}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000556000.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.14931053813163}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000556193.jpg,0,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.9533074498176575, 'bounding_box': {'x1': 356, 'y1': 316, 'x2': 540, 'y2': 480}}]",success,"{'emotion': 'angry', 'confidence': 99.72213510011017}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000557672.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 84.59217456532565}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000557916.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.47736859321594}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000559160.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 68.72356943628606}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,"[{'label': 'violence', 'confidence': 0.7046623229980469, 'bounding_box': {'x1': 190, 'y1': 160, 'x2': 374, 'y2': 591}}]"
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000559543.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.79481695859533}",success,"{'emotion': 'neutral', 'confidence': 0.54}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000560911.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 85.20168838480849}",success,"{'emotion': 'neutral', 'confidence': 0.82}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000561256.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 76.53374532066258}",success,"{'emotion': 'angry', 'confidence': 0.37}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000562243.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 82.32539190801334}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000565877.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 99.10773038864136}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000568147.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'fear', 'confidence': 99.65642094612122}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000568195.jpg,0,success,[],success,[],success,"[{'label': 'Knife', 'confidence': 0.7329315543174744}]",success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 89.43763375282288}",success,"{'emotion': 'happy', 'confidence': 1.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000568814.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 73.52976483461438}",success,"{'emotion': 'angry', 'confidence': 0.58}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000569825.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 50.11116862297058}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000569976.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 98.70535731315613}",success,"{'emotion': 'sad', 'confidence': 0.55}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000570471.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'neutral', 'confidence': 99.44186210632324}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000571598.jpg,0,success,"[{'label': 'knife', 'confidence': 0.7571882605552673}, {'label': 'knife', 'confidence': 0.6151835322380066}, {'label': 'guns', 'confidence': 0.531756579875946}]",success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.98636245727539}",success,"{'emotion': 'happy', 'confidence': 0.96}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000574823.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 81.22374415397644}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000577864.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 81.83171153068542}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000578871.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'angry', 'confidence': 99.98011588931774}",success,"{'emotion': 'angry', 'confidence': 0.58}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000579307.jpg,0,success,[],success,[],success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'sad', 'confidence': 57.9461684291162}",success,"{'emotion': 'happy', 'confidence': 0.32}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000580197.jpg,0,success,[],success,[],success,[],success,"[{'label': 'weapon', 'confidence': 0.7798304557800293, 'bounding_box': {'x1': 0, 'y1': 316, 'x2': 356, 'y2': 480}}]",success,"{'emotion': 'fear', 'confidence': 61.234514566121746}",success,"{'emotion': 'No Face', 'confidence': 0.0}",success,[]
C:\Vasco\Tese\Projeto\ProjetoFinal\SecurityDetectionML\Sistema_de_Seguranca\INFERENCE_ENGINE\EvaluateModels\AlarmPhotos\Negative\000000581317.jpg,0,success,[],success,"[{'label': 'gun', 'confidence': 0.7090769410133362}, {'label': 'gun', 'confidence': 0.6624997854232788}]",success,[],success,"[{'label': 'no weapon', 'confidence': 0.0, 'bounding_box': None}]",success,"{'emotion': 'happy', 'confidence': 99.91506338119507}",success,"{'emotion': 'neutral', 'confidence': 0.29}",success,[]
